,class,text,n_rt,mention,link,n_emoji,n_char,avg_wrd,emoji,retweet
21392,1,that fat bitch that s always on the phone just walked in,0,1,0,2,57,3.75,1,0
21393,2,that front flip was trash that s how i front flip into the swimming pool and land on my back every time,0,0,0,0,104,3.73,0,0
21394,0,that fucking slutty beaner,0,0,0,0,26,5.75,0,0
21395,1,that hate shit dont mean nothing bitch im feeling myself,0,0,0,0,57,4.7,0,0
21396,1,that ho went from darkskinned to mulatto this fucked me up,1,1,0,0,59,4.36,0,1
21397,1,that hoe ask what time it is it s,0,0,0,0,34,2.78,0,0
21398,1,that hoe beefing over tunchi chillllll ouutttt,0,0,0,0,46,5.71,0,0
21399,1,that hoe out there fat trel said it best,0,0,0,0,41,3.56,0,0
21400,1,that hoe said my booty on fleek lmfaooo,0,0,0,0,39,4.0,0,0
21401,1,that hoe was nipping,0,0,0,0,20,4.25,0,0
21402,1,that gon get yall bitches fucced up trynna hide shit,0,0,0,0,52,4.3,0,0
21403,1,that last tweet was just song lyrics i don t really like bad bitches i like pretty chicks bad bitches cheat too easily and too often,0,0,0,0,132,4.12,0,0
21404,2,that long hair doesn t cover up your redneck,0,0,0,0,44,4.0,0,0
21405,1,that makes you an annoying bitch if you re out looking to be offended you can t bitch when you re offended,0,0,0,0,107,3.86,0,0
21406,2,that mocha colored chick doe think i fell in love,0,0,0,3,50,4.0,1,0
21407,1,that nig darion couldn t help but act like the camera was on him he didn t keep any composure eattin those crawfish hahaha,0,0,0,0,122,4.12,0,0
21408,1,that nig was a g on that i would have done the same thing,0,0,0,0,57,3.14,0,0
21409,1,that nigga so trash,0,1,0,0,19,4.0,0,0
21410,1,that nigga tannehill trash lmao dolphins trash,0,0,0,0,46,5.71,0,0
21411,1,that nigga gucci always hits that hoe when he puts rick james in a song giving our nigga rick a shoutout riprick rickjamesbitch,0,0,0,0,127,4.57,0,0
21412,1,that nigga john ain t ah real older nigga forreal he let vick brotha bitch out on maplerow,0,0,0,0,90,4.06,0,0
21413,1,that nigga talkin like a hoe tell that bitch nigga speak up,0,0,0,0,59,4.0,0,0
21414,1,that niggah is me lol tmlt,0,0,0,3,27,3.5,1,0
21415,1,that nigguh will never play football again,0,0,0,0,42,5.14,0,0
21416,2,that night cap nonsense is for the birds,0,0,0,0,41,4.12,0,0
21417,1,that old lassie in greggs is a total bitch man,0,0,0,0,46,3.7,0,0
21418,1,that one drunk white bitch that always instigate problems involving at least one black dude then crys afterwards when someone gets hurt,0,0,0,0,135,5.18,0,0
21419,1,that other shit for the birds get over yo self,0,0,0,0,46,3.7,0,0
21420,0,that pic is now circulated by jihadis with a call to kill him saudi isis syria,0,0,0,0,78,3.94,0,0
21421,1,that pussy best be shaved for the holidays,0,0,0,0,43,4.38,0,0
21422,1,that pussy came gift wrapped,0,0,0,0,28,4.8,0,0
21423,1,that pussy can t be that hairy shit gotta stink lol,0,0,0,0,51,3.73,0,0
21424,1,that pussy crying for help,0,0,0,0,26,4.4,0,0
21425,1,that pussy fat whatchu feeding it,0,0,0,0,34,4.67,0,0
21426,1,that pussy sooo good,0,0,0,2,21,4.25,1,0
21427,1,that shacking up shit for the birds yo,0,0,0,0,38,3.88,0,0
21428,0,that shade of faggot clashes with your eye color,0,0,0,0,49,4.44,0,0
21429,1,that shit is for the crows in wal mart parking lots,0,0,0,0,51,3.73,0,0
21430,1,that son of a bitch moment when you open the fridge and have no food,0,0,0,0,68,3.6,0,0
21431,1,that stupid bitch karma best pay up,0,0,0,0,35,4.14,0,0
21432,1,that vine started a coon frenzy bruh,0,0,0,0,36,4.29,0,0
21433,2,that warm fuzzy feeling when you re able to give someone a helping hand talking about medical problems with others can really help,0,0,0,0,131,4.7,0,0
21434,1,that was a bitch move i pulled probably the most heartless thing i did,0,0,0,0,70,4.07,0,0
21435,2,that was a solid investment of mins cue up frank yankees wow,0,0,0,0,61,4.08,0,0
21436,1,that was almost years ago i gave all them bitches away or they were stolen,0,0,0,0,75,4.0,0,0
21437,1,that was deep like yo mommas pussy deep,0,0,0,0,40,4.0,0,0
21438,0,that was my faggot rant for the night,0,0,0,0,38,3.75,0,0
21439,2,that was not good times starting the mickey mouse club soon,0,0,0,0,60,4.45,0,0
21440,2,that was trash i m just gonna put my phone down goodnight,0,0,0,0,57,3.83,0,0
21441,1,that would be so weird and uncomfortable working at one of those whore coffee stands like i would freeze my ass off those bitches get naked,0,0,0,0,139,4.38,0,0
21442,2,that d been a ghetto little meal,0,0,0,0,32,3.71,0,0
21443,1,that s ya bm tho that ain t my hoe,1,1,0,0,35,2.5,0,1
21444,1,that s a deal breaker yo pussy shouldn t smell like my sweaty hooping shorts,0,0,0,0,76,4.13,0,0
21445,1,that s a legal tackle faggot seriously lmyhrbkxzx,1,1,0,0,49,5.25,0,1
21446,1,that s a mighty big bitch in the saran wrap dress lol,0,0,0,0,54,3.5,0,0
21447,1,that s all i m saying you hoe ass niggas,0,0,0,0,41,3.1,0,0
21448,1,that s how i know the pussy is ready for me white people gay,0,1,0,0,61,3.36,0,0
21449,1,that s how you know who be lying about getting in the pussy talking about tasting like water and fruit and shit tf is that,0,0,0,0,123,3.92,0,0
21450,1,that s how you let the beat build bitch,0,0,0,0,40,3.44,0,0
21451,2,that s like saying i ve had the pinto since dude i ve had an iphone since the beginning,1,1,0,0,88,3.63,0,1
21452,1,that s most niggas fucking with the wrong bitches got me cold as ice,1,1,0,0,69,3.93,0,1
21453,1,that s my young ho i don t want nuthin old but her bank roll,0,0,0,0,60,3.07,0,0
21454,1,that s not a duck face that s the result of me walking into a pole once while i was tweeting that you re a retard,0,0,0,0,114,3.38,0,0
21455,1,that s not catfish stinking up my tl it s sore pussy my bad,0,0,0,0,60,3.29,0,0
21456,1,that s okay minivan you can run that red light i m sure your nail appointment is more important than my life bitch,0,0,0,0,114,4.0,0,0
21457,1,that s real dedication this bitch got diarrhea and still here shitting up the bathroom,0,1,0,0,87,4.8,0,0
21458,1,that s real pinchbach i told them niggas watch how everybody that wasn t on the bandwagon jump on the bitch when they get to austin,0,0,0,0,131,4.08,0,0
21459,2,that s right i m making brownies right now,0,0,0,2,43,3.78,1,0
21460,1,that s still my pussy,0,0,0,0,21,3.4,0,0
21461,1,that s the kind of bitch i hate fucking with,0,0,0,0,44,3.5,0,0
21462,1,that s what i tell my hoes when they ain t throwing the neck aint nobody got time for that,1,1,0,0,91,3.55,0,1
21463,1,that s why i don t stunt these hoes on instagram teamrealbooty vchxqgmbde,0,0,0,0,73,4.69,0,0
21464,1,"that s why i keep you here
you ain t like them other hoes",0,0,0,0,57,3.14,0,0
21465,1,that s why i tucked yo bitch u ignorant ass mother fucker,0,0,0,0,57,3.83,0,0
21466,1,that s why i could always call smurf for anything my niggah always there even when im beefing w my baby,0,0,0,0,103,3.95,0,0
21467,1,that s yo bitch i was all up in her guts,0,0,0,0,40,2.73,0,0
21468,1,that s your bitch why she acting like she need a man,0,0,0,0,53,3.42,0,0
21469,1,that and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches sooo there s that too,0,0,0,0,138,3.93,0,0
21470,1,thats bad when your bestfriend says yu act like a hoe cx,0,0,0,0,56,3.75,0,0
21471,1,thats bc she is crazy lol thats my nicca tho man i swear idt nobody mom is cooler than mine yo,1,1,0,0,95,3.52,0,1
21472,1,thats fucked up give him some pussy woke up with sex on my mind i should just play with cont gyyeayzrjy,1,1,0,0,103,3.95,0,1
21473,1,thats my bitch when i feel like it,0,0,0,0,35,3.38,0,0
21474,1,thats not ya bitch if she dont love giving you head,0,0,0,0,51,3.73,0,0
21475,1,thats some hoe shit doe,0,0,0,0,23,3.8,0,0
21476,1,thats the only thing a nigga ask forrt its some choosable bitches in here tonite,0,1,0,0,80,4.4,0,0
21477,1,thats why i aint cuffing until im grown af these hoes ain t loyal,1,1,0,0,65,3.71,0,1
21478,2,the yanks are coming from disparagement to pride,0,0,0,0,49,5.12,0,0
21479,2,the yankees don t need tanaka or beltran or all these big name players believe,0,0,0,0,78,4.27,0,0
21480,0,the midwest of the us is white trash,0,0,0,0,37,3.62,0,0
21481,0,the south of the us is white trash,0,0,0,0,35,3.38,0,0
21482,2,the teabagger freemarket really doing wonders in bangladesh these last couple of days tcot teaparty randpaul,0,0,0,0,108,5.81,0,0
21483,0,the elite call conservatives our niggers behind closed doors tcot teaparty,0,1,0,0,74,5.82,0,0
21484,2,the are playing the tonight in other words i am not friends with,0,1,0,0,65,4.0,0,0
21485,2,the african goshawk accipiter tachiro is a species of bird of prey in the accipitridae family fou,0,0,0,0,98,4.76,0,0
21486,2,the bucs has great uniforms and ruined them both for that trash smh,0,0,0,0,67,4.23,0,0
21487,2,the conjuring wasn t trash it just wasn t as good as insidious,0,0,0,0,63,3.85,0,0
21488,1,the dmv system was recently restructured on the narrative outline of dante s inferno only edit dante is a fat pissed off cunt,0,0,0,0,126,4.48,0,0
21489,2,the devil wears charlie by revlon lesserfilms,0,0,0,0,45,5.57,0,0
21490,1,the english killed all the leprechauns thank god annoying little bastards,0,0,0,0,74,5.73,0,0
21491,2,the giants trash,0,0,0,0,16,4.67,0,0
21492,2,the guy got excited when he saw oreo cookie crusts he thought i was making pie he was bummed when he realized it was cheesecake,0,0,0,0,128,4.12,0,0
21493,1,the internet will make you think these bitches are who they re actually not,0,0,0,0,76,4.43,0,0
21494,1,the irish in california are all white trash,0,0,0,0,44,4.5,0,0
21495,2,the john cantlie video issued by al furqan media is a new level of the jihadi propaganda promises more episodes wages ideological warfare,0,0,0,0,137,5.0,0,0
21496,2,the kfan mock draft continues cleveland is on the clock paul allen has the vikings pick i am going with def back justin gilbert,0,0,0,0,127,4.33,0,0
21497,1,the karate kid is such a pussy,0,0,0,0,30,3.43,0,0
21498,2,the met office has issued an amber warning of snow at least it s not a warning of amber snow posh word for yellow,0,0,0,0,114,3.75,0,0
21499,1,the monday has been a bitch,0,0,0,0,27,3.67,0,0
21500,2,the office fuzzy socks and my favorite blanket is literally all i need in life rn,0,0,0,0,81,4.12,0,0
21501,2,the perfect gift for the jihadi on your shopping list ybcsutdgmw,0,0,0,0,65,4.91,0,0
21502,2,the perfect gift for the jihadi on your shopping list,0,0,0,0,54,4.4,0,0
21503,2,the pirates have made the playoffs and the yankees are out hell has frozen over,0,0,0,0,79,4.33,0,0
21504,1,the redskins trash as fuck for not getting that,0,0,0,0,47,4.33,0,0
21505,2,the republican lt governor of missouri says he s sorry he called law anglo american law racist pig that he is,0,0,0,0,110,4.24,0,0
21506,2,the rick scott charlie crist ads have been running nearly non stop in florida for the past week and they are getting even worse,0,0,0,0,128,4.33,0,0
21507,2,the saints are pure trash lol smh,0,0,0,0,33,3.86,0,0
21508,0,the south is full of white trash the midwest is full of white trash the west coast if full of white trash,0,0,0,0,106,3.82,0,0
21509,1,the steelers new uniforms look like homosexual bumblebees wtf,0,0,0,0,62,5.89,0,0
21510,1,the tl talkin about eatin pussy and u watchin soccer ur a grade a faggot this game is crazy,1,1,0,0,92,3.84,0,1
21511,2,the walking dead is trash people that is all,0,0,0,1,45,4.0,1,0
21512,2,the wayans bros is the most retarded show ever,0,0,0,0,47,4.22,0,0
21513,1,the x s and o s exes and hoes i exit and ghost,0,0,0,1,47,2.62,1,0
21514,2,the yankees still suck,0,1,0,0,23,4.75,0,0
21515,1,the bad bitches still awake,0,0,0,0,28,4.6,0,0
21516,1,the baddest bitch in the world followed me on ig today and started liking all my pics i aint even all that attractive so i know she catfish,0,0,0,0,139,4.0,0,0
21517,1,the baddest bitch is back on chestnut welcomehome,0,1,0,0,49,5.25,0,0
21518,2,the beautiful fairy pools near glenbrittle on the isle of skye scotland,0,0,0,0,72,5.0,0,0
21519,1,the beauty of not needing or wanting a man is priceless idk see how bitches be strung the fuck out over men they have joint custody with,0,0,0,0,136,4.07,0,0
21520,2,the bengals have been trash for like weeks it seems,0,0,0,0,51,4.2,0,0
21521,1,the big homie drizzy threatening these hoes,0,0,0,3,44,5.29,1,0
21522,2,the bird is the word,0,0,0,0,21,3.2,0,0
21523,2,the birds and the bees,0,0,0,2,23,3.6,1,0
21524,2,the birds and the bugs voguet by anat r ndmelhuwcg via vintage jewelry bugout insects birds,0,1,0,0,91,4.75,0,0
21525,1,the birds singing brings thoughts of hot flesh on this spring morning hot sexual desire fills my head let me taste you feel you,0,0,0,0,128,4.33,0,0
21526,1,the bitch coach said she didn t like my attitude,0,0,0,0,49,3.9,0,0
21527,1,the bitch got some nerve,0,0,0,0,24,4.0,0,0
21528,1,the bitch is freeee d,0,0,0,0,21,3.4,0,0
21529,1,the bitch official though dick harder than a missile yo,0,0,0,0,55,4.6,0,0
21530,1,the bitch who just rolled her eyes at me bc she didn t get tipped doesn t listen when u ask for sweet potato fries instead of regular,0,0,0,0,133,3.79,0,0
21531,1,the bitch who shot cj is going upstate now he can rip ualjxapmkj,0,0,0,7,64,4.0,1,0
21532,1,the bitches act like they don t be in the club with they ass all out in too little ass skirts shorts giving em yeast infections n shit,0,0,0,0,135,3.82,0,0
21533,1,the bitches are back,0,0,0,0,21,4.25,0,0
21534,1,the bitches behind me are so annoying,0,0,0,0,37,4.43,0,0
21535,0,the blacks in california are typical niggers,0,0,0,0,45,5.43,0,0
21536,2,the boy who shot albino deer,0,0,0,0,29,3.83,0,0
21537,2,the brownies i just made are a sin,0,0,0,0,34,3.38,0,0
21538,1,the browns schedule for the first half of the year is literally retarded easy,0,0,0,0,78,4.57,0,0
21539,0,the chinks really hunting their food dog shot with arrow in n o east,1,1,0,0,69,3.93,0,1
21540,1,the city used to have hoes now them bitches look sick,0,0,0,0,54,3.91,0,0
21541,1,the clips hang down to the dick that s a automatic shotty from a drum they call tommy guarantee to get you bitches from by me,0,0,0,0,125,3.85,0,0
21542,1,the club don t never get old to some of y all hoes though,0,0,0,0,58,3.14,0,0
21543,1,the corny facade is all apart nick cannon s plan nigga is actually a genius on levels of business and bitches,0,0,0,0,110,4.24,0,0
21544,1,the day my ex told me she was sober when she cheated on me is the same day i eliminated colored skinny jeans from my wardrobe,0,0,0,0,125,3.85,0,0
21545,1,the dean a hoe how she fucked home and his bro,0,0,0,0,46,3.27,0,0
21546,2,the early bird gets the worm but the second mouse gets the cheese,0,0,0,0,65,4.08,0,0
21547,2,the early bird takes a nap before noon,0,0,0,0,39,3.88,0,0
21548,1,the easiest way to have sex with a chick is to smell good make her laugh take her to get food and then fuck her right in the pussy,0,0,0,0,130,3.52,0,0
21549,1,the emoji i use when i m flirting wit bitches,0,0,0,1,46,3.6,1,0
21550,2,the ending to that yankee game was so planned i can t even take it,0,0,0,0,66,3.47,0,0
21551,2,the fact that the bruins drafted a yankees fan just goes to show how weak the scouting staff is imo didn t do their homework firechoreli,0,0,0,0,136,4.27,0,0
21552,2,the family of ron o neal needs to sue wu tang for that trash song they released in his name,0,0,0,0,92,3.6,0,0
21553,1,the fourth hokage was a little bitch like nigga can t even take down a bitch ass fox,0,0,0,0,85,3.72,0,0
21554,1,the fuck does a yellow cloud do,0,0,0,0,32,3.57,0,0
21555,1,the fuck mickey d s gave me some cookies in a big mac box,0,0,0,0,58,3.14,0,0
21556,1,the fuckin hoes,0,0,0,0,15,4.33,0,0
21557,0,the fucking royals bitch work,0,0,0,0,30,5.0,0,0
21558,1,the funny thing is the daughter never got kicked out on her one night stand i didn t have the courage to tell her her mom an official hoe,0,0,0,0,137,3.76,0,0
21559,1,the ghetto hoes love feeling a nigga abs ya heard me,0,0,0,0,52,3.82,0,0
21560,1,the ghetto thuged out version of tree of life coming soon,0,0,0,0,58,4.27,0,0
21561,1,the girl skipping school ain t nothing but y o and just made me say in my head bitch u supposed to be in school had to catch myself,0,0,0,0,131,3.55,0,0
21562,1,the gospel better wake up and realize that the good lord ain t stop creating pussy when he built yours shawty,1,1,0,0,110,4.24,0,1
21563,2,the guinea fowls are not what they seem,0,0,0,0,40,4.0,0,0
21564,1,the guys at la fitness are such fags,0,0,0,2,37,3.62,1,0
21565,1,the heat will make you wanna put hands on a niggah,0,0,0,4,51,3.64,1,0
21566,1,the hoes aint classy no more more like trashyyy,0,0,0,0,48,4.33,0,0
21567,1,the hoes are for everybody my nigga,0,0,0,0,36,4.14,0,0
21568,1,the hoes be rated e,0,0,0,0,20,3.0,0,0
21569,1,the homie reallly love fat bitches like in love,0,0,0,3,47,4.33,1,0
21570,1,the homiez bitches like my homiez,0,0,0,0,33,4.67,0,0
21571,1,the intensity of my bankhead bounce as i said we know these bitches cuz we be traveling,0,0,0,0,88,4.18,0,0
21572,2,the jig,0,0,0,0,7,3.0,0,0
21573,2,the jigg is up,0,0,0,0,14,2.75,0,0
21574,1,the lady talking about i have to sit in this seat and i have hours to piss like bruh i already tried twice i can t fucking pee bitch,0,0,0,0,133,3.59,0,0
21575,2,the last at bat at yankee stadium thanks for making it a good one captain farewellcaptain uvjgbcpcbu,0,0,0,0,100,4.94,0,0
21576,1,the last time your pussy was salmon pink was,0,0,0,0,45,4.0,0,0
21577,1,the left tho twitpic a selfie with a bad bitch,1,1,0,3,47,3.7,1,1
21578,0,the leftist homosexual war on the catholic church kicked into high gear with the infiltration of the priesthood by boy raping fags,0,0,0,0,131,4.95,0,0
21579,1,the lies on this here twitter you niggas wouldn t know grade a pussy even if it slapped you cross the face,0,1,0,0,107,3.86,0,0
21580,1,the lit bitch that s was talkin shit ain t in math class today i really wanted to press my issue,0,0,0,1,96,3.62,1,0
21581,1,the little bitch nervous because he not tweeting anymore,0,0,0,0,56,5.33,0,0
21582,1,the little bitch told me sloppy top was a hoppy that s when she gave me sloppy toppy like the sloppy toppy goddess,0,0,0,0,114,4.0,0,0
21583,1,the majority of you hoes think your shit don t stink,0,0,0,0,53,3.82,0,0
21584,1,the moment when you truly believe ur a fucking pice of trash it s a lovely felling,0,0,0,0,83,3.88,0,0
21585,1,the most beautiful women be havin the most retarded captions on their pics sh t be extra dumb,0,0,0,0,94,4.22,0,0
21586,1,the most broke people have the most to say bitch nigga how can you afford to speak,0,0,0,0,82,3.88,0,0
21587,1,the movie abouttime a hard ass chick flick this nigga goes back in time if he but too quick n fucks the bitch over n over lol,0,0,0,0,125,3.67,0,0
21588,1,the music stop playing and all you hear is fuck you bitch i ll spit on you,0,0,0,2,75,3.41,1,0
21589,0,the nations know who we are but we rather be real niggers bad bitches,0,0,0,0,70,4.0,0,0
21590,1,the nerve of people though cant take nobody serious i continuously laugh at you hoes,0,0,0,0,85,4.67,0,0
21591,1,the nerve of this nicca step on my crispy ass shoes wit them dusty ass timbs,0,0,0,0,77,3.81,0,0
21592,1,the nice side of long beach really got hoes lol,0,0,0,0,47,3.8,0,0
21593,1,the only exception with the baby momma is she not stuck on you and ghetto bitch that i will stomp her ass like an african ritual,0,0,0,0,128,3.96,0,0
21594,1,the only part of the awards that i liked was the dykes part of the cypher the old skool female mcs,0,0,0,0,99,3.71,0,0
21595,1,the only reason i cheat is to show these bitches what kind of dick my girl be getting,0,0,0,0,86,3.78,0,0
21596,1,the only thing about niccas is they be followers smh be ya self everyone else is taken,0,0,0,0,87,4.12,0,0
21597,1,the only time i screamed was when tyrese tackled that hoe ass bitch thewalkingdead,0,0,0,0,82,4.93,0,0
21598,1,the only time of year i ll bitch about not having cable when hocus pocus comes on fml,0,0,0,0,85,3.78,0,0
21599,0,the people who have historically been called white trash were called that for a reason they re white trash the truth hurts,0,0,0,0,123,4.59,0,0
21600,1,the pilgrims was high as fuck like lets kill a big ass bird and eat it with a billion other things,0,0,0,0,98,3.71,0,0
21601,1,the pilot seen my eyes and said they awfully red i told him i get high as you bitch i m the man,0,0,0,0,96,3.17,0,0
21602,1,the power of christ compels you to pop that pussy,0,0,0,0,50,4.0,0,0
21603,1,the price is wrong bitch,0,0,0,0,24,4.0,0,0
21604,2,the pro isis jihadi prayer from hajj making the rounds now,0,0,0,0,59,4.36,0,0
21605,2,the punishment should fit the crime for instance if you take the last twinkie you should choke on that twinkie twinkie s are sacred,0,0,0,0,132,4.5,0,0
21606,1,the question alone rt what city got the most bitches with gold teeth,0,1,0,3,69,4.31,1,0
21607,0,the reason shelby hates sandwiches is because he is a queer,0,1,0,0,60,4.45,0,0
21608,2,the redskins just begging to lose this game smh,0,0,0,0,47,4.33,0,0
21609,2,the redskins should change their name to the injuns,0,0,0,0,51,4.78,0,0
21610,2,the republican teabaggers hate this but screw em,0,0,0,0,49,5.12,0,0
21611,0,the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,0,0,0,0,110,4.24,0,0
21612,2,the right for an english person to go about his business is more important than any suspicion of some rouge wog cop,0,0,0,0,116,4.27,0,0
21613,1,the same bitches telling you to let it go are the same ones that would go in and grab it right after you,0,0,0,2,105,3.57,1,0
21614,1,the same bitches that failed geometry know exactly what angle to use to take that perfect selfie,0,0,0,0,96,4.71,0,0
21615,1,the same bitches you chicks posing wit in pics for instagram likes be the same bitches texting your boyfriends when he ain t textin you back,0,0,0,0,140,4.42,0,0
21616,1,the shit that you bitches brag about is hilarious,0,0,0,0,49,4.56,0,0
21617,1,the solution is simple buy a bitch,0,0,0,0,34,4.0,0,0
21618,1,the spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it,0,0,0,0,138,3.93,0,0
21619,1,the streets a dirty hoe niggad try to wife it though,0,0,0,0,53,3.82,0,0
21620,0,the thing about working with black people these bitches never on fucking time then wanna complain about a short check bitch die today now,0,0,0,0,137,4.75,0,0
21621,1,the thinner the eyebrow the crazier the bitch,0,0,0,0,45,4.75,0,0
21622,1,the tweeter gurl is on tumblr using a taser on roaches that i m assuming are in her house you bitches have no shame,0,0,0,0,116,3.83,0,0
21623,2,the two ringless fags barkley reggie were talking nonsense the entire game,1,1,0,0,74,5.25,0,1
21624,1,the type of bitches that i like think broke is disgusting,0,0,0,0,57,4.27,0,0
21625,1,the ugliest bitches swear they bad but,0,0,0,1,39,4.57,1,0
21626,1,the undesirables these bitches big bruh,1,1,0,5,39,5.67,1,1
21627,2,the value of abu qutada s statement is that his credentials in jihadi circles are impeccable he s facing trial on terrorism charges,0,0,0,0,132,4.74,0,0
21628,1,the way hawk girl did green lantern is why i do not trust these hoes nope,0,0,0,0,73,3.62,0,0
21629,1,the way i fuck her you would think i love this bitch,0,0,0,0,52,3.42,0,0
21630,1,the way i see it you bitches are fake by affiliation,0,0,0,0,53,3.82,0,0
21631,1,the way a klansman would say nigger slave is the way the says conservative they literally sees conservatives as their slaves,0,1,0,0,125,4.95,0,0
21632,1,the weeknd is why bitches love dark skin fellas now,0,0,0,0,52,4.2,0,0
21633,1,the whole afternoon has been about the deep voiced bitch,0,0,0,0,57,4.7,0,0
21634,1,the wife s new bitch her name is ursula,0,0,0,0,40,3.44,0,0
21635,1,the willow tree in pocohontas was my bitch at years old,0,0,0,0,55,4.09,0,0
21636,1,the word bitch don t apply to all women but all women got a little bitch in em,0,0,0,0,78,3.39,0,0
21637,1,the world is yours n every bitch in it,0,0,0,0,38,3.33,0,0
21638,1,the world will be a better place when bitches like her dies lonely,0,0,0,0,67,4.15,0,0
21639,2,thee bears are trash tho,0,0,0,0,25,4.0,0,0
21640,1,their insult even if it s self deprecating the first thing straights go to is faggot queer tranny gay even supposed allies,0,0,0,0,123,4.59,0,0
21641,2,their gotta be a loaded lux vs murda mook,0,0,0,0,42,3.67,0,0
21642,2,their salsa negro is awesome,0,1,0,0,29,4.8,0,0
21643,1,them bad bitches blow kisses by my earlobe,0,0,0,0,42,4.38,0,0
21644,2,them brownies tho,0,0,0,2,18,5.0,1,0
21645,1,them chicks tried to put me under the fire lol i m not a dirt bag courting with a dumb hoe though,0,0,0,0,98,3.45,0,0
21646,1,them gay dudes stay with the baddest bitches no punch line,0,0,0,0,58,4.36,0,0
21647,1,them hoes don t like me,0,0,0,10,24,3.0,1,0
21648,1,them hoes gone be called strvp,0,0,0,0,30,4.17,0,0
21649,1,them hoes look so clean on foot,0,0,0,0,32,3.57,0,0
21650,1,them old bytches sorry as phuck in the sack the pussy get ripe in her s,0,1,0,0,72,3.5,0,0
21651,1,them pretty bitches love me them bitches love me guccccci,0,0,0,0,57,4.8,0,0
21652,1,them pretty nail bitches them bail you outta jail bitches,0,0,0,0,58,4.8,0,0
21653,0,them queer ass shorts rabchenko got on,0,0,0,0,38,4.57,0,0
21654,1,them quicc to blast bitches them all about the cash bitches,0,0,0,3,60,4.45,1,0
21655,1,them quiet girls be hoes to watch out,0,0,0,0,37,3.75,0,0
21656,1,them shits ugly hoe all these nuggets u still actin chicken,2,1,0,0,60,4.45,0,1
21657,1,them shootas is out at ma grandmama house i ain t been around this bitch ina minute,0,0,0,0,84,3.94,0,0
21658,1,them shootas is out by my grandmoma house i ain t been round this bitch in a minute,0,0,0,0,83,3.67,0,0
21659,1,them squirrels are faggots b threesomethursdays,1,1,0,0,48,7.0,0,1
21660,1,them taz angel hoes need some furniture,0,0,0,0,39,4.71,0,0
21661,1,them women at the bar happyhour are there for your pleasure them old hoes be pure savages,0,0,0,3,90,4.29,1,0
21662,1,then i hit that bitch like a free throw,0,0,0,0,40,3.44,0,0
21663,2,then i went inside in order to hide from mutant bird,0,0,0,0,52,3.82,0,0
21664,2,then zerah the cushite came against them with an army of one million men and chariots they came as far as mare,0,0,0,0,111,4.05,0,0
21665,1,then again bitches are expensive and i m on a budget boo i can t afford all that shit you bitches be wanting,0,0,0,0,109,3.74,0,0
21666,1,then again i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows,0,0,0,0,100,3.76,0,0
21667,1,then bitches gon fuck just because money long,0,0,0,0,46,4.75,0,0
21668,1,then i fuck yo bitch,0,0,0,0,20,3.2,0,0
21669,1,then the mexican bitch wanna speak some other fuckin language then give attitude can t speak right ass tf,0,0,0,0,105,4.58,0,0
21670,1,then there s this stupid bitch in my class that literally has to ask a question every time the professor says something,0,0,0,0,120,4.45,0,0
21671,1,then they wanna ask you maad questions bitch just tell me what you need me to do and stop interrupting my playlist,0,0,0,0,114,4.23,0,0
21672,1,then this bitch singing sounds like a horse being choked,0,0,0,0,56,4.7,0,0
21673,1,then ya ll idolize kanye when he wifed up a hoe lol,0,0,0,0,51,3.33,0,0
21674,1,then you would ve died if you didn t breathe bitch,0,0,0,0,50,3.64,0,0
21675,1,there are types of niggas in this world real niggas bitch niggas,0,0,0,0,64,4.42,0,0
21676,2,there are lots of top tier wrestlers who started as yardies,0,0,0,0,60,4.45,0,0
21677,1,there are girls there are women there are ladies and there are bitches you ma am is a beeeitch a dumb ass bitch hahaha,0,0,0,0,119,3.96,0,0
21678,1,there are some real life hoes on ig crazy,0,0,0,0,42,3.67,0,0
21679,1,there are some retarded ass movies on netflix,0,0,0,0,45,4.75,0,0
21680,2,there is a trash bag in my hall thats been there for like wks weird thing it changes consistency every few days,0,0,0,0,111,4.09,0,0
21681,2,there is no such rule as tie goes to the runner out or safe yankees johnsterling,0,0,0,0,80,4.06,0,0
21682,1,there is nothing wrong with ariana grande just cause she don t look like hoe y all gotta a problem,0,0,0,0,99,3.95,0,0
21683,2,there is this yellow thing in the sky i don t know what to make of it,0,0,0,0,70,3.12,0,0
21684,1,there it is these bitches be having joint custody dick and acting up understand that s part time no benefits,0,0,0,0,109,4.45,0,0
21685,1,there may be a fag hag switch a comin,0,0,0,0,38,3.22,0,0
21686,2,there should be a side trip into dc to charlie palmers during cpac,0,1,0,0,67,4.15,0,0
21687,1,there was a reason why i blocked this bitch,0,0,0,0,43,3.89,0,0
21688,1,there you go acting like a hoe,0,0,0,1,31,3.43,1,0
21689,2,there s a bird nest in my garage and so now when the birds fly out they poop on my car,0,0,0,1,87,3.14,1,0
21690,1,there s a different between ya bitch a ya friends your bitch rey to build wit you your friends just tryna compete,0,0,0,0,114,4.18,0,0
21691,2,there s a green bowl high a spliff high a j high a blunt high a moke high and a moke coffee high,0,0,0,0,97,3.22,0,0
